0,0.0,0.0,-0.3533834586466165,-0.007518796992481203,-0.6992481203007519,-0.22556390977443608,-0.7293233082706767,-0.49624060150375937,-0.5413533834586466,-0.631578947368421,-0.6240601503759399,-0.6466165413533834,-0.6691729323308271,-0.9022556390977443,-0.556390977443609,-0.6165413533834586,-0.5263157894736842,-0.5037593984962406,-0.39097744360902253,-0.7368421052631579,-0.41353383458646614,-0.9548872180451128,-0.3308270676691729,-0.5939849624060151,-0.3609022556390977,-0.5338345864661654,-0.15789473684210525,-0.7744360902255639,-0.14285714285714285,-1.0,-0.11278195488721804,-0.6541353383458647,-0.16541353383458646,-0.5714285714285714,0.06015037593984962,-0.7593984962406015,0.08270676691729323,-0.924812030075188,0.07518796992481203,-0.6917293233082706,0.03007518796992481,-0.6090225563909775
0,0.0,0.0,-0.3533834586466165,-0.015037593984962405,-0.7142857142857143,-0.22556390977443608,-0.7443609022556391,-0.49624060150375937,-0.5714285714285714,-0.631578947368421,-0.6390977443609023,-0.6466165413533834,-0.6766917293233082,-0.9022556390977443,-0.5488721804511278,-0.6240601503759399,-0.5263157894736842,-0.5037593984962406,-0.39849624060150374,-0.7368421052631579,-0.42105263157894735,-0.9548872180451128,-0.3157894736842105,-0.5939849624060151,-0.3609022556390977,-0.5263157894736842,-0.16541353383458646,-0.7744360902255639,-0.15037593984962405,-1.0,-0.09774436090225563,-0.6541353383458647,-0.16541353383458646,-0.5789473684210527,0.05263157894736842,-0.7744360902255639,0.07518796992481203,-0.9323308270676691,0.08270676691729323,-0.6992481203007519,0.03007518796992481,-0.6090225563909775
0,0.0,0.0,-0.36363636363636365,-0.015151515151515152,-0.7272727272727273,-0.22727272727272727,-0.7727272727272727,-0.5,-0.5833333333333334,-0.6287878787878788,-0.6590909090909091,-0.6515151515151515,-0.696969696969697,-0.9015151515151515,-0.5681818181818182,-0.6212121212121212,-0.553030303030303,-0.5075757575757576,-0.4166666666666667,-0.7348484848484849,-0.4318181818181818,-0.9545454545454546,-0.3333333333333333,-0.5909090909090909,-0.38636363636363635,-0.5303030303030303,-0.18181818181818182,-0.7803030303030303,-0.16666666666666666,-1.0,-0.11363636363636363,-0.6515151515151515,-0.18181818181818182,-0.5757575757575758,0.03787878787878788,-0.7727272727272727,0.06060606060606061,-0.9393939393939394,0.06818181818181818,-0.696969696969697,0.015151515151515152,-0.6060606060606061
0,0.0,0.0,-0.3484848484848485,-0.015151515151515152,-0.7045454545454546,-0.2196969696969697,-0.7575757575757576,-0.48484848484848486,-0.5909090909090909,-0.6363636363636364,-0.6439393939393939,-0.6439393939393939,-0.6818181818181818,-0.8939393939393939,-0.553030303030303,-0.6212121212121212,-0.5303030303030303,-0.49242424242424243,-0.4090909090909091,-0.7348484848484849,-0.42424242424242425,-0.9545454545454546,-0.3181818181818182,-0.5909090909090909,-0.36363636363636365,-0.5227272727272727,-0.17424242424242425,-0.7727272727272727,-0.15151515151515152,-1.0,-0.10606060606060606,-0.6515151515151515,-0.17424242424242425,-0.5681818181818182,0.045454545454545456,-0.7727272727272727,0.06818181818181818,-0.9318181818181818,0.08333333333333333,-0.696969696969697,0.030303030303030304,-0.6060606060606061
0,0.0,0.0,-0.3533834586466165,-0.022556390977443608,-0.706766917293233,-0.24060150375939848,-0.7518796992481203,-0.5037593984962406,-0.5714285714285714,-0.631578947368421,-0.6390977443609023,-0.6541353383458647,-0.6691729323308271,-0.8947368421052632,-0.5413533834586466,-0.6165413533834586,-0.5263157894736842,-0.5037593984962406,-0.40601503759398494,-0.7443609022556391,-0.41353383458646614,-0.9548872180451128,-0.3157894736842105,-0.5939849624060151,-0.3609022556390977,-0.5263157894736842,-0.17293233082706766,-0.7819548872180451,-0.15037593984962405,-1.0,-0.10526315789473684,-0.6616541353383458,-0.16541353383458646,-0.5714285714285714,0.05263157894736842,-0.7744360902255639,0.06766917293233082,-0.9323308270676691,0.07518796992481203,-0.6992481203007519,0.022556390977443608,-0.6090225563909775
0,0.0,0.0,-0.3458646616541353,-0.015037593984962405,-0.706766917293233,-0.24060150375939848,-0.7593984962406015,-0.49624060150375937,-0.5864661654135338,-0.6390977443609023,-0.6390977443609023,-0.6541353383458647,-0.6766917293233082,-0.9022556390977443,-0.5488721804511278,-0.6165413533834586,-0.5338345864661654,-0.5037593984962406,-0.40601503759398494,-0.7443609022556391,-0.42105263157894735,-0.9624060150375939,-0.3233082706766917,-0.6015037593984962,-0.3609022556390977,-0.5338345864661654,-0.17293233082706766,-0.7894736842105263,-0.15789473684210525,-1.0,-0.10526315789473684,-0.6616541353383458,-0.16541353383458646,-0.5789473684210527,0.045112781954887216,-0.7819548872180451,0.06766917293233082,-0.9398496240601504,0.06766917293233082,-0.706766917293233,0.015037593984962405,-0.6165413533834586
0,0.0,0.0,-0.3533834586466165,-0.015037593984962405,-0.706766917293233,-0.24060150375939848,-0.7593984962406015,-0.5037593984962406,-0.5939849624060151,-0.6390977443609023,-0.6390977443609023,-0.6466165413533834,-0.6766917293233082,-0.9022556390977443,-0.5488721804511278,-0.6165413533834586,-0.5263157894736842,-0.5037593984962406,-0.40601503759398494,-0.7443609022556391,-0.42105263157894735,-0.9548872180451128,-0.3233082706766917,-0.5939849624060151,-0.3609022556390977,-0.5338345864661654,-0.17293233082706766,-0.7819548872180451,-0.15789473684210525,-1.0,-0.11278195488721804,-0.6616541353383458,-0.16541353383458646,-0.5789473684210527,0.045112781954887216,-0.7744360902255639,0.06766917293233082,-0.9398496240601504,0.06766917293233082,-0.706766917293233,0.015037593984962405,-0.6165413533834586
0,0.0,0.0,-0.35074626865671643,-0.022388059701492536,-0.7014925373134329,-0.23880597014925373,-0.746268656716418,-0.5,-0.5597014925373134,-0.6194029850746269,-0.6343283582089553,-0.6567164179104478,-0.664179104477612,-0.8955223880597015,-0.5447761194029851,-0.6119402985074627,-0.5298507462686567,-0.5074626865671642,-0.40298507462686567,-0.746268656716418,-0.417910447761194,-0.9552238805970149,-0.3208955223880597,-0.5895522388059702,-0.3582089552238806,-0.5298507462686567,-0.17164179104477612,-0.7835820895522388,-0.15671641791044777,-1.0,-0.11194029850746269,-0.6567164179104478,-0.16417910447761194,-0.5746268656716418,0.04477611940298507,-0.7761194029850746,0.06716417910447761,-0.9328358208955224,0.06716417910447761,-0.7014925373134329,0.022388059701492536,-0.6119402985074627
0,0.0,0.0,-0.3409090909090909,-0.007575757575757576,-0.696969696969697,-0.22727272727272727,-0.75,-0.49242424242424243,-0.5757575757575758,-0.6136363636363636,-0.6363636363636364,-0.6515151515151515,-0.6666666666666666,-0.8939393939393939,-0.5454545454545454,-0.6212121212121212,-0.5151515151515151,-0.5,-0.3939393939393939,-0.7424242424242424,-0.4166666666666667,-0.9545454545454546,-0.3181818181818182,-0.5909090909090909,-0.3484848484848485,-0.5227272727272727,-0.16666666666666666,-0.7803030303030303,-0.14393939393939395,-1.0,-0.09848484848484848,-0.6590909090909091,-0.1590909090909091,-0.5757575757575758,0.06060606060606061,-0.7803030303030303,0.07575757575757576,-0.9393939393939394,0.08333333333333333,-0.7045454545454546,0.030303030303030304,-0.6136363636363636
0,0.0,0.0,-0.3284671532846715,-0.021897810218978103,-0.6715328467153284,-0.24817518248175183,-0.6861313868613139,-0.5255474452554745,-0.45255474452554745,-0.6131386861313869,-0.5693430656934306,-0.6496350364963503,-0.6204379562043796,-0.8905109489051095,-0.5255474452554745,-0.6131386861313869,-0.5036496350364964,-0.5036496350364964,-0.34306569343065696,-0.7299270072992701,-0.3795620437956204,-0.9635036496350365,-0.29927007299270075,-0.6204379562043796,-0.30656934306569344,-0.5474452554744526,-0.11678832116788321,-0.7591240875912408,-0.12408759124087591,-1.0,-0.08029197080291971,-0.6788321167883211,-0.10948905109489052,-0.5912408759124088,0.0948905109489051,-0.7372262773722628,0.08759124087591241,-0.9124087591240876,0.08759124087591241,-0.6861313868613139,0.06569343065693431,-0.6058394160583942
